conversation_id_str,created_at,favorite_count,Tweet,Tweet_clean,predicted_sentiment
1844772610665541652,Fri Oct 11 23:16:09 +0000 2024,0,@PartaiSocmed Sok bijak kau med. Tuh kaum segamamu malah mengaitkan wasit eror dng mencaci maki agamanya bahkan rasis sekali. Tp asu...... dahlah mmg tabiat ajaran kalian begitu.,sok bijak kau med tuh kaum gama ma kait wasit eror dng caci maki agama bahkan ras sekali tp asu dah mmg tabiat ajar kalian begitu,negative
1844879612519776623,Fri Oct 11 23:15:50 +0000 2024,0,Gada yg mau silaturahmi ke google maps nya nih? #Bahrain #AFCMafia #wasit https://t.co/2PSE6mvqul,gada yg mau silaturahmi ke google maps nya nih bahrain afcmafia wasit,negative
1844542073338462384,Fri Oct 11 23:15:29 +0000 2024,0,@alggzndr @utdabout Sudahlah...gak usah lagi ngatain wasit goblok wasit anjing wasit bajingan wasit Taek wasit babi wasit tolol Sudah ya bolo.... Menurutku sih wasit ini wasit kontol,sudah gak usah lagi ngatain wasit goblok anjing bajing taek babi tolol ya bolo turut sih ini kontol,negative
1844666623808110721,Fri Oct 11 23:15:18 +0000 2024,0,@idextratime Bener-bener king indo vs wasit arab,bener king indo vs wasit arab,neutral
1844583355330986000,Fri Oct 11 23:14:42 +0000 2024,0,@ainurohman Wasit taek,wasit taek,positive
1844879236504617462,Fri Oct 11 23:14:20 +0000 2024,0,Halah ngomong tu sama wasit palkon,ha ngomong tu sama wasit palkon,negative
1844661464143175985,Fri Oct 11 23:13:42 +0000 2024,0,@sayid__machmoed Wah la gsung berak paku tuh wasit.... wkwkwk,wah la gsung berak paku tuh wasit wkwkwk,negative
1844644175893127511,Fri Oct 11 23:13:39 +0000 2024,1,@satria_gigin Wasit kontol,wasit kontol,neutral
1844763637262750026,Fri Oct 11 23:07:52 +0000 2024,1,Pihak Timnas Indonesai sempat mengungkapkan langsung kekesalannya pada wasit Ahmed Al Kaf yang mengakibatkan Manajer Tim Indonesia Sumardji langsung dikenai kartu merah seusai pertandingan di pinggir lapangan.,pihak timnas indonesai sempat ungkap langsung kesal pada wasit ahmed al kaf yang akibat manajer tim indonesia sumardji kena kartu merah usai tanding di pinggir lapang,positive
1844701614701215875,Fri Oct 11 23:07:06 +0000 2024,0,@MuhadklyAcho @zoelfick Gw ga ngebela acho.. tapi gw jg ga update jg tentang bola. Seharian detok ga buka ponsel. Mungkin aja sih pas baru buka langsung ngetweet gitu. Tapi ternyata ada hype wasit curang . Tapi itu juga yg beneran ga doyan sama perihal sepak bola ya.. jadi pure samsek update bola.,gw ga ngebela acho tapi jg update tentang bola hari detok buka ponsel mungkin aja sih pas baru langsung ngetweet gitu nyata ada hype wasit curang itu juga yg beneran doyan sama perihal sepak ya jadi pure samsek,negative
1844352436406014174,Fri Oct 11 23:06:52 +0000 2024,2,@banggaber pemain sekeren itu dipermainkan wasit ,main keren itu main wasit,negative
1844606493905371465,Fri Oct 11 23:06:00 +0000 2024,0,@0PSH8 Korban ini wasit emang banyak guys salahnya dia adalah kemarin itu gak liat lawannya Indonesia yang main bukan cuma 23 orang kalau indo tuh tapi se Negara kalau perkara sepak bola jadi yaa welcome to the hell,korban ini wasit emang banyak guys salah dia ada kemarin itu gak liat lawan indonesia yang main bukan cuma 23 orang kalau indo tuh tapi se negara perkara sepak bola jadi yaa welcome to the hell,negative
1844656156737929262,Fri Oct 11 23:05:48 +0000 2024,0,@Catatan_ali7 90+6=99 60+9=66 Pertanyaan sarkas kepada wasit: Matamu 6 jadi 9 ?! ,90 6 99 60 9 66 tanya sarkas kepada wasit mata jadi,neutral
1844876985408901546,Fri Oct 11 23:05:24 +0000 2024,0,Godaan Istri Bos Nikmat Sekali D Kaori https://t.co/i5bVHYbotH https://t.co/2jrI4JX5ss https://t.co/WTeZ4ITDdp https://t.co/0Y9fQQplxS Wasit asheel Tel Aviv SMA 70 Tidur Sandra Dewi Haram FIFA Pagii Pak Muh,goda istri bos nikmat sekali d kaori wasit asheel tel aviv sma 70 tidur sandra dewi haram fifa pagi pak muh,neutral
1844876966236913907,Fri Oct 11 23:05:19 +0000 2024,4,Istilah 90+6=99 Jadi Viral Ini Rangkuman Kecurangan Wasit Ahmed Al-Kaf di Pertandingan Indonesia vs Bahrain https://t.co/U74hYUgl4p,isti 90 6 99 jadi viral ini rangkum curang wasit ahmed al kaf di tanding indonesia vs bahrain,neutral
1844649756041032078,Fri Oct 11 23:05:04 +0000 2024,0,@vindikasi @FIFAcom @afcasiancup @theafcdotcom @FabrizioRomano @DavidOrnsttein @ishowspeedsui Bisa jadi nanti 2point yang hilang akibat dicurangin wasit pantat ini yang bikin Timnas kekurangan point buat maju ke putaran4~,bisa jadi nanti 2point yang hilang akibat dicurangin wasit pantat ini bikin timnas kurang point buat maju ke putaran4,neutral
1844668476784595254,Fri Oct 11 23:04:30 +0000 2024,2,@FaktaSepakbola bahkan wasit Liga 1 still better than Al Kaf ,bahkan wasit liga 1 still better than al kaf,negative
1844689287159459895,Fri Oct 11 23:04:06 +0000 2024,0,@PNS_Ababil Owie : saya taat aturan tapi kalo aturannya menghalangi ya kita ubah dulu. Misal 90+6= 99 bisa2 saja asalkan wasit yg menghitung ini sudah punya pengalaman 2 tahun atau lebih.,owie saya taat atur tapi kalo atur halang ya kita ubah dulu misal 90 6 99 bisa2 saja asal wasit yg hitung ini sudah punya alam 2 tahun atau lebih,negative
1844876645292965941,Fri Oct 11 23:04:03 +0000 2024,0,Lah iya ya. Bisa di adu liciknya sm wasit arab botak jidat gosong ,lah iya ya bisa di adu licik sm wasit arab botak jidat gosong,negative
1844876379881705608,Fri Oct 11 23:02:59 +0000 2024,0,Lupakan Kekecewaan pada Wasit Oman Timnas Indonesia Fokus Hadapi China #beritatimnas #timnasIndonesia #tribunmedan https://t.co/iVOKigBuHZ via @tribunmedan,lupa kecewa pada wasit om timnas indonesia fokus hadap china beritatimnas timnasindonesia tribunmedan via,negative
1844876308737937534,Fri Oct 11 23:02:42 +0000 2024,0,ini yg masih blg Indonesia lebay cuma krna permasalahin additional time COBA DEH NONTON FULL TIME YAAAA~ Gimana timnas udh sabar selama full time ngeladenin Bahrain + keputusan2 wasit yg merugikan.. biar paham knp pemain timnas emosi Sakit bgt lah disuruh sabar dan nerima.,ini yg masih blg indonesia lebay cuma krna permasalahin additional time coba deh nonton full yaaaa gimana timnas udh sabar lama ngeladenin bahrain keputusan2 wasit rugi biar paham knp main emosi sakit bgt lah suruh dan nerima,negative
1844876232032387191,Fri Oct 11 23:02:24 +0000 2024,2,Ya gw juga gasuka nonton bola tapi kalau ada kasus perwakilan Indonesia dicurangin sama wasit mah udah selayaknya dan sepantasnya marah lah. Bukannya malah jadi caper dan ingin beda sendiri.,ya gw juga gasuka nonton bola tapi kalau ada kasus wakil indonesia dicurangin sama wasit mah udah layak dan pantas marah lah bukan ma jadi caper ingin beda sendiri,negative
1844870740832813141,Fri Oct 11 23:02:20 +0000 2024,0,@kompascom Hadeeehhh wasit timteng lagi ,hadeeehhh wasit timteng lagi,negative
1844639068283601308,Fri Oct 11 23:01:54 +0000 2024,0,@unmagnetism Jadiin wasit PON aja un,jadiin wasit pon aja un,positive
1844548848691413267,Fri Oct 11 23:01:41 +0000 2024,2,@Lecit_Broo @jonrugintingnew loe pikir dibelakang permainan kmrn ga ada politik (intrik) antar wasit sama bahrain..lu pikir aja pake otak,loe pikir belakang main kmrn ga ada politik intrik antar wasit sama bahrain lu aja pake otak,negative
1844661464143175985,Fri Oct 11 23:01:12 +0000 2024,0,@sayid__machmoed Hahaha... mantaaaaab.... kesantet gak tuhh wasit palkon.,hahaha mantaaaaab santet gak tuhh wasit palkon,positive
1844875922031378749,Fri Oct 11 23:01:10 +0000 2024,0,Top 5 News: Komeng Ditempatkan di Komite DPD Bidang Pertanian hingga Performa Wasit Ahmed Al Kaf Disorot Media Internasional https://t.co/x8LBXb4kUu #beritasatu #news #berita,top 5 news komeng tempat di komite dpd bidang tani hingga performa wasit ahmed al kaf sorot media internasional beritasatu berita,neutral
1844554759589724419,Fri Oct 11 23:00:02 +0000 2024,0,@firzieidris Kalo misalkan kemaren yg jd wasit asal Malaysia lantas bakal langsung menguntungkan Indonesia?,kalo misal kemaren yg jd wasit asal malaysia lantas bakal langsung untung indonesia,neutral
1844666623808110721,Fri Oct 11 22:59:50 +0000 2024,0,@idextratime Kalau mau protes wasit ya sekarang... Kenapa harus dari timteng Kenapa tidak dari korsel Thailand usbekhistan atau negara netral lainnya.... Sekarang saat nya pssi Bukan setelah pertandingan,kalau mau protes wasit ya sekarang kenapa harus dari timteng tidak korsel thailand usbekhistan atau negara netral lain saat nya pssi bukan sete tanding,negative
1844607162905133521,Fri Oct 11 22:59:33 +0000 2024,0,@trueeamygdala abot cah... gara2 wasit botak,abot cah gara2 wasit botak,neutral
1844597379829535047,Fri Oct 11 22:59:15 +0000 2024,28,@linggaarchieve wasit timteng boleh lah main2 sama negara australia atau asia timur tapi ini indonesia bung negara dengan pecinta bola paling fanatik ya apsti bakal digoreng terus,wasit timteng boleh lah main2 sama negara australia atau asia timur tapi ini indonesia bung dengan cinta bola paling fanatik ya apsti bakal goreng terus,neutral
1844872895237062728,Fri Oct 11 22:58:14 +0000 2024,0,Jika maximal menit 97 wasit tidak juga meniup peluit tanda berakhirmya pertandingan...maka itu wajib di CURIGAI adanya indikasi2 kotor !!,jika maximal menit 97 wasit tidak juga tiup peluit tanda berakhirmya tanding maka itu wajib di curiga ada indikasi2 kotor,positive
1844734399637794935,Fri Oct 11 22:57:35 +0000 2024,0,@blantik_pedhet2 Wasit kok Arab,wasit kok arab,negative
1844874829314572296,Fri Oct 11 22:56:50 +0000 2024,0,Perasaan timeline aman - aman aja ga ada bobotoh yang rame knapa si ufi kek gini? Bahkan ramenya sama hujatan ke wasit vs bahrain kemarin.. Mau manasin lagi apa gimana?,asa timeline aman aja ga ada bobotoh yang rame knapa si ufi kek gin bahkan ramenya sama hujat ke wasit vs bahrain kemarin mau manasin lagi apa gimana,negative
1844662858849894494,Fri Oct 11 22:56:49 +0000 2024,0,@Harto97 @Benidictivity Bukan rematch om.. Atau kita dianggap menang 1-2. Tapi capeklah kalau ga ada fair play. Japan yg menang saja komplain. Apalagi yg dirampok. Thailand juga kan dizolimin wasit Timur Tengah.,bukan rematch om atau kita anggap menang 1 2 tapi capek kalau ga ada fair play japan yg saja komplain apalagi rampok thailand juga kan dizolimin wasit timur tengah,negative
1844460559846211973,Fri Oct 11 22:56:47 +0000 2024,0,@bahrainnt1 @BahrainFA Ahahahha man of the match gol hasil nyogok wasit ko bangga tolol wkwkw ajarin dulu itu pemain nya biar disenggol jatoh cowo kok ke cewe letoy gak ush main bola main dikasur aja klo gitu,ahahahha man of the match gol hasil nyogok wasit ko bangga tolol wkwkw ajarin dulu itu main nya biar senggol jatoh cowo kok ke cewe letoy gak ush main bola kasur aja klo gitu,negative
1844444678932062539,Fri Oct 11 22:56:25 +0000 2024,0,@fayadzinho Permainan Bangsa Bahrain yang sangat menjijikkan akibat sokongan wasit dan AFC,main bangsa bahrain yang sangat jijik akibat sokong wasit dan afc,negative
1844874687190548543,Fri Oct 11 22:56:16 +0000 2024,0,Skirt floral ala korea ini bikin kamu jadi tambah gemes loh yuk tambah koleksi ootd mu sekarang https://t.co/vBnsOQCNfa #bahrain #afcmafia #welcomebackseunghan #wasit #ootd #trending #cute #FIFA https://t.co/8UfHBrLxEZ,skirt floral ala korea ini bikin kamu jadi tambah gemes loh yuk koleksi ootd mu sekarang bahrain afcmafia welcomebackseunghan wasit trending cute fifa,positive
1844873153690075447,Fri Oct 11 22:50:10 +0000 2024,0,Musuh terberat timnas sekarang bukan australia arab saudi jepang tapi yg terberat adalah wasit. https://t.co/75Sgaw9cc4,musuh berat timnas sekarang bukan australia arab saudi jepang tapi yg ada wasit,negative
1844561041143083188,Fri Oct 11 22:49:58 +0000 2024,0,@LamidetFm Bro bilang wasit lokal main kotor secara terang-terangan dan masih tetap beredar? Terus bawa-bawa karma ke PSSI? Bro nggak sadar kalau PSSI baru punya ketum nggak lebih dari 5 tahun ini. Sudah dijelasin berkali-kali ke media kalau mau benerin liga butuh waktu 6 tahun.,bro bilang wasit lokal main kotor cara terang terang dan masih tetap edar terus bawa karma ke pssi nggak sadar kalau baru punya tum lebih dari 5 tahun ini sudah dijelasin kali kali media mau benerin liga butuh waktu 6,negative
1844873024052527183,Fri Oct 11 22:49:39 +0000 2024,0,WASIT ANJING,wasit anjing,negative
1844588459757043921,Fri Oct 11 22:49:27 +0000 2024,0,@tvOneNews Saya senang dgn judulnya tp tdk mungkin krn belum pernah terjadi sebelumnya. Pertanyaannya *_apakah FIFA punya hak membatalkan Hak Prerogatif dari wasit...?_*,saya senang dgn judul tp tdk mungkin krn belum pernah jadi belum tanya apa fifa punya hak batal prerogatif dari wasit,negative
1844668476784595254,Fri Oct 11 22:49:23 +0000 2024,0,@FaktaSepakbola Indo ga pernah di pimpin sama wasit pinter,indo ga pernah di pimpin sama wasit pinter,positive
1844582739858817228,Fri Oct 11 22:49:00 +0000 2024,0,@detikcom Berjuang bersama wasit,juang sama wasit,positive
1844672233144570281,Fri Oct 11 22:48:43 +0000 2024,0,@noneofurown @DanzforPRSDNT @MuhadklyAcho @yhanuar Widiiihhh...ngeriiii...wkwkwk...keren lu dek..wkwkwk..cocok jd wasit Oman...wkwkwk,widiiihhh ngeriiii wkwkwk keren lu dek cocok jd wasit om,positive
1844775860219564521,Fri Oct 11 22:48:23 +0000 2024,0,@KompasTV Betapa sakitnya dicurangi kepemimpinan wasit sepak bola begitu juga dengan kecurangan pemilu pilpres 2024 sangat menyakitkan atas kepemimpinan KPU bagaimana menurut kalian,betapa sakit curang pimpin wasit sepak bola begitu juga dengan curang milu pilpres 2024 sangat sakit atas kpu bagaimana turut kalian,negative
1844707913761521685,Fri Oct 11 22:48:05 +0000 2024,0,@rasjawa Ga usah baper bos konteknya sama jika d curangi wasit itu sm2 ga enak,ga usah baper bos konteknya sama jika d curang wasit itu sm2 enak,negative
1844872585596764546,Fri Oct 11 22:47:55 +0000 2024,0,Heran fetish amat sama wasit gurun.. Oh iya pejabat aefce nya banyak orang gurun..,heran fetish amat sama wasit gurun oh iya jabat aefce nya banyak orang,negative
1844740533060768103,Fri Oct 11 22:47:37 +0000 2024,6,@gilabola_ina Harusnya Kami menguasai pertandingan dengan bantuan wasit.... Nah kan jadi pas,harus kami kuasa tanding dengan bantu wasit nah kan jadi pas,neutral
1844561041143083188,Fri Oct 11 22:47:32 +0000 2024,0,@LamidetFm Yg salah sdm wasit nya yg kena karma kok timnas lu itu tolol apa goblok bang,yg sa sdm wasit nya kena karma kok timnas lu itu tolol apa goblok bang,negative
1844444973032407313,Fri Oct 11 22:47:21 +0000 2024,0,@AnjingJek Setuju gak bisa salahin sepenuhnya karena wasit tapi kita juga buang peluang,tuju gak bisa salahin sepenuh karena wasit tapi kita juga buang peluang,positive
1844448833721508290,Fri Oct 11 22:47:01 +0000 2024,0,@Kilat_com @ainurohman Wasit kontol babi,wasit kontol babi,negative
1844872255505039656,Fri Oct 11 22:46:36 +0000 2024,501,Morninggggg gaessss Daripada kesel sama wasit gundul terus mending liat kaki gemoy https://t.co/kK6eR9fKSu,morninggggg gaessss daripada kesel sama wasit gundul terus mending liat kaki gemoy,negative
1844872235640824241,Fri Oct 11 22:46:31 +0000 2024,74,selamat pagi yang belum bangun jam segini mirip wasit Bahrain,selamat pagi yang belum bangun jam gin mirip wasit bahrain,neutral
1844701107202961418,Fri Oct 11 22:46:17 +0000 2024,0,@ariyadifebri @Rossifinza Tapi selama match di waktu normal emang udh keliatan berat sebelah bang jadinya ya emang rese juga wasit tim-teng wkwk,tapi lama match di waktu normal emang udh liat berat sebe bang jadi ya rese juga wasit tim teng wkwk,positive
1844600481555021888,Fri Oct 11 22:46:12 +0000 2024,0,@kegblgnunfaedh wasit nya ganti aja plis trauma sama wasit timur tengah,wasit nya ganti aja plis trauma sama timur tengah,negative
1844600481555021888,Fri Oct 11 22:45:40 +0000 2024,0,@kegblgnunfaedh Trust issue nih sama wasit timur tengah,trust issue nih sama wasit timur tengah,neutral
1844646867537141834,Fri Oct 11 22:45:35 +0000 2024,230,@zoelfick Makanya menurut gw pendukung Timnas itu harus memberikan rasa takut juga ancaman kepada wasit atau federasi2 lain. Untuk meminimalisir Indo dicurangi di event2 luar. Kan kalo kayak gini orang juga mikir 2x kalo mau curang atau gimana,makanya turut gw dukung timnas itu harus beri rasa takut juga ancam kepada wasit atau federasi2 lain untuk meminimalisir indo curang di event2 luar kan kalo kayak gin orang mikir 2x mau curang gimana,negative
1844575390565794299,Fri Oct 11 22:45:00 +0000 2024,1,@xallcream @napsflick @kegblgnunfaedh Suka bola boleh tp gblk jgn apalagi sampe rusak fasilitas grgr wasit tolol. Jd makin ketauan lu yg gblk disini,suka bola boleh tp gblk jgn apalagi sampe rusak fasilitas grgr wasit tolol jd makin tau lu yg sini,negative
1844449449768370422,Fri Oct 11 22:44:59 +0000 2024,4,@theluckiestboy @desiicalest @alpokatmentega Tp masih bersisa tu nyatanya banyak kaum jahiliyah skrg maksudku habiskan aja ga bersisa keturunannya termasuk wasit bahlul itu ,tp masih sisa tu nyata banyak kaum jahiliyah skrg maksud habis aja ga turun masuk wasit bahlul itu,negative
1844600481555021888,Fri Oct 11 22:44:21 +0000 2024,0,@kegblgnunfaedh Kenapa ga wasit asal korea / jepang yaaa...jarang bged wasil dr dua negara itu,kenapa ga wasit asal korea jepang yaaa jarang bged wasil dr dua negara itu,neutral
1844871583363629147,Fri Oct 11 22:43:56 +0000 2024,0,Wasit Ahmed Al Kaf akhirnya tertangkap tangan https://t.co/TKyIp5Rkgu,wasit ahmed al kaf akhir tangkap tangan,positive
1844871507014713640,Fri Oct 11 22:43:37 +0000 2024,1,Padahal disini udah jelas kalau tambahan waktu sampe 90+9 itu gak make sense banget. Nyalahin wasit juga ada dasarnya makanya yang gak ngerti bola atau cuman fomo doang gak usah ribut ikut nimbrung.,padahal sini udah jelas kalau tambah waktu sampe 90 9 itu gak make sense banget nyalahin wasit juga ada dasar makanya yang ngerti bola atau cuman fomo doang usah ribut ikut nimbrung,negative
1844465510760816800,Fri Oct 11 22:43:29 +0000 2024,0,@aingriwehuy Wasit tarkam ini pantesnya,wasit tarkam ini pantesnya,neutral
1844572156979708410,Fri Oct 11 22:43:13 +0000 2024,0,@ThaiFootballs Emang wasit karampai,emang wasit karampai,negative
1844646344117367148,Fri Oct 11 22:42:05 +0000 2024,0,@TrollFootball Saya berharap leg kedua nanti Indnesia melawan bahrain dipimpin kembali oleh wasit ini.agar dia dikasih kejutan oleh Supporter ditempat kami. Gebugan ajig...,saya harap leg dua nanti indnesia lawan bahrain pimpin kembali oleh wasit ini agar dia kasih kejut supporter tempat kami gebugan ajig,positive
